is_holiday,Boxing Day,British Columbia Day,Canada Day,Christmas Day,Family Day,Good Friday,Labour Day,National Patriots' Day,New Year's Day,Remembrance Day,St. Jean Baptiste Day,Thanksgiving Day,Victoria Day,MIN_TEMPERATURE,MEAN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_SNOW,TOTAL_RAIN,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,is_weekend,Province_BC,Province_ON,Province_QC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7735,10.179187817258883,16.507070707070707,0.0,0.324074074074074,0.2840909090909091,7.820812182741117,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.20952380952381,7.502362204724409,15.283809523809524,0.1096774193548387,0.5223529411764706,0.9469879518072288,10.49763779527559,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.905844155844155,18.6,23.27806451612903,0.0,4.656140350877193,5.144852941176471,1.3974025974025974,1.9974025974025973,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.769711538461538,-3.778571428571429,0.2860576923076923,0.325,0.0510869565217391,0.5077844311377245,21.77857142857143,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.262721893491126,-11.231952662721891,-6.182840236686391,0.3380952380952381,0.4317460317460317,0.44,29.23195266272189,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9703030303030302,10.44121212121212,17.889090909090907,0.0,0.2390625,0.1208333333333333,7.558787878787879,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.427638190954774,19.04513274336283,25.97035175879397,0.0,0.612,0.8503401360544217,1.4654867256637167,2.5106194690265484,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.702926829268293,-9.279674796747967,-4.327317073170732,8.68888888888889,0.2590361445783132,5.956944444444444,27.27967479674797,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.001863354037267,-2.239751552795031,2.59390243902439,0.2786885245901639,0.680327868852459,0.7728682170542636,20.23975155279503,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.723456790123455,18.107407407407408,24.50920245398773,0.0,0.0033898305084745,0.0562043795620438,0.941358024691358,1.0487654320987654,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.293243243243243,9.207692307692309,12.109954751131225,0.0017699115044247,14.595652173913043,13.158291457286431,8.792307692307691,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.827358490566038,8.024,13.899526066350711,0.0263736263736263,0.9844155844155844,1.176875,9.976,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1990654205607476,2.787264150943396,5.395774647887324,0.2407079646017699,6.727826086956521,6.699999999999999,15.212735849056603,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0869767441860465,3.2645933014354065,5.425714285714286,0.9157407407407409,14.381651376146788,14.040721649484537,14.735406698564592,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5952153110047846,9.884552845528455,19.477511961722488,0.0,0.1930555555555555,0.2724358974358974,8.127642276422765,0.0121951219512195,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3849765258215962,2.8410377358490564,6.096363636363637,1.48,9.358260869565218,8.086243386243385,15.158962264150942,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.82857142857143,23.178260869565214,28.503726708074534,0.0,4.55,3.221052631578947,0.5751552795031055,5.753416149068323,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.398571428571429,9.896774193548389,17.366666666666667,0.0,2.1295774647887327,1.5381578947368422,8.103225806451613,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.95,1.9727272727272729,5.877922077922078,0.1714285714285714,0.8982142857142856,1.121212121212121,16.027272727272727,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.03446601941748,-18.711382113821134,-11.245853658536586,0.0862068965517241,0.0,0.0838323353293413,36.71138211382114,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.132211538461538,16.996721311475408,22.740384615384617,0.0,2.1653846153846152,1.9119496855345912,1.814754098360656,0.8114754098360656,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.672455089820359,8.31377245508982,12.926190476190476,0.0,4.717741935483871,3.082758620689656,9.68622754491018,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.890196078431371,17.24576271186441,26.685714285714283,0.0,0.1215189873417721,0.2222929936305732,2.7161016949152543,1.961864406779661,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.743601895734598,17.74375,24.721904761904764,0.0,0.9132075471698112,0.8725806451612902,1.3274038461538462,1.071153846153846,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.887378640776698,12.22439024390244,17.53951219512195,0.0,1.0490000000000002,0.8228571428571428,5.775609756097561,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.627741935483871,0.6393548387096774,4.040384615384615,0.24,0.6163636363636363,0.5710144927536231,17.36064516129032,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94368932038835,7.498039215686274,10.032843137254902,0.5459459459459459,11.153982300884955,8.633510638297873,10.501960784313724,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5465753424657533,1.5680555555555555,3.662672811059908,3.042857142857143,13.81578947368421,14.245549738219896,16.431944444444444,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.435975609756095,18.502439024390245,23.55212121212121,0.0,1.0049180327868852,0.8795620437956204,0.8560975609756097,1.3585365853658538,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04675925925926,17.346511627906978,22.6246511627907,0.0,11.147413793103448,7.644791666666666,1.816744186046512,1.1632558139534883,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.188571428571429,15.199038461538462,20.16634615384616,0.0,0.1999999999999999,0.3698924731182795,2.900480769230769,0.0995192307692307,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.339819004524886,17.291162790697673,23.196744186046512,0.0,0.3846153846153846,0.3405405405405405,1.6846511627906977,0.9758139534883722,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.31352657004831,16.3260162601626,22.066183574879226,0.0,1.2864864864864864,3.111180124223602,2.7243902439024392,1.0504065040650403,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.038536585365854,-3.543089430894309,-0.788780487804878,0.22,0.0,0.6260869565217391,21.54308943089431,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.594761904761903,-18.55748031496063,-12.14095238095238,2.635802469135802,0.0,1.870186335403727,36.55748031496063,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.351282051282052,17.64551282051282,21.9343949044586,0.0,10.5625,6.440740740740741,1.5916666666666668,1.2371794871794872,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9277777777777776,-1.8166666666666669,0.3190184049079754,0.9345454545454546,0.0636363636363636,1.0535211267605633,19.816666666666663,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.929223744292237,-4.072018348623853,-0.1798165137614679,0.0275229357798165,0.0477064220183486,0.0988888888888888,22.072018348623853,0.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.254106280193236,16.141129032258064,21.298076923076923,0.0,2.075,3.46,2.354032258064516,0.4951612903225806,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.602870813397129,13.722764227642276,19.289473684210527,0.0,0.5202898550724638,0.6844155844155845,4.324390243902439,0.0471544715447154,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00375,4.488125,7.961875000000001,0.8254545454545454,5.847272727272728,3.976984126984127,13.511875,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.515458937198067,20.9190243902439,29.32451923076923,0.0,2.381651376146789,1.829473684210526,0.464390243902439,3.383414634146342,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.220370370370371,-1.8240740740740744,2.5920245398773005,0.659322033898305,5.667796610169491,4.747619047619048,19.824074074074076,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.206422018348624,6.65324074074074,10.05787037037037,0.1381818181818181,0.3081818181818181,0.7540106951871658,11.34675925925926,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3822580645161286,7.421774193548386,11.450806451612904,0.15,2.6125,4.392631578947369,10.578225806451613,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0785714285714283,6.787301587301588,11.478571428571428,0.0,1.175,2.9966666666666666,11.212698412698412,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8019108280254776,5.776923076923077,9.75448717948718,0.0032258064516129,0.4483870967741936,0.5446153846153846,12.223076923076922,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.245909090909093,-7.197706422018348,-4.070909090909091,6.117500000000001,0.0933333333333333,5.53,25.19770642201835,0.0,0.0,1.0,0.0,0.0
