,LOCAL_DATE,MIN_TEMPERATURE,MEAN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_SNOW,TOTAL_RAIN,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS
0,2019-01-01,-2.4004807692307693,0.2689320388349514,2.9392344497607654,0.42636363636363633,3.916216216216216,3.6108247422680413,17.73106796116505,0.0
1,2019-01-02,-0.6953488372093023,1.77803738317757,4.254377880184332,2.4478632478632476,25.56470588235294,19.691542288557216,16.22196261682243,0.0
2,2019-01-03,0.13271028037383178,2.677358490566038,5.23943661971831,1.843859649122807,21.595689655172414,24.276119402985074,15.322641509433963,0.0
3,2019-01-04,1.142512077294686,3.3773399014778325,5.616666666666666,0.5557692307692308,4.419047619047619,5.486387434554974,14.622660098522168,0.0
4,2019-01-05,0.046153846153846136,2.104878048780488,4.189855072463768,1.0261682242990653,6.614953271028037,4.9703124999999995,15.895121951219512,0.0
5,2019-01-06,-1.3703883495145632,1.3230392156862745,4.123333333333333,1.082882882882883,2.3125,4.131979695431472,16.676960784313724,0.0
6,2019-01-07,-5.822897196261682,-2.2028169014084504,1.4453703703703704,0.6827586206896552,0.4573913043478261,0.9881443298969071,20.20281690140845,0.0
7,2019-01-08,-7.763255813953488,-4.1985981308411215,-0.5506976744186046,3.5084745762711864,6.525833333333334,7.239698492462312,22.19859813084112,0.0
8,2019-01-09,-3.290243902439024,-0.24581280788177343,2.8387254901960786,2.7212389380530975,8.858620689655172,10.917187499999999,18.245812807881773,0.0
9,2019-01-10,0.19906542056074764,2.787264150943396,5.395774647887324,0.2407079646017699,6.727826086956521,6.699999999999999,15.212735849056603,0.0
10,2019-01-11,0.9725961538461539,3.5082926829268293,6.109708737864077,0.07155963302752294,3.7899999999999996,3.869430051813471,14.491707317073171,0.0
11,2019-01-12,0.16124401913875597,2.941346153846154,5.746411483253588,0.19626168224299065,1.7401869158878505,1.7098445595854923,15.058653846153845,0.0
12,2019-01-13,0.06811594202898553,2.7053658536585368,5.421531100478468,0.005607476635514018,0.525,0.49062500000000003,15.294634146341464,0.0
13,2019-01-14,-1.6847926267281108,0.9387096774193547,3.5342465753424657,0.01694915254237288,0.11864406779661017,0.09651741293532337,17.061290322580646,0.0
14,2019-01-15,-3.154672897196262,-0.623943661971831,1.9257009345794394,0.061946902654867256,0.01327433628318584,0.05463917525773196,18.623943661971833,0.0
15,2019-01-16,-3.7390697674418605,-0.9305164319248825,1.9291666666666667,0.1316239316239316,1.1440677966101696,0.79,18.930516431924882,0.0
16,2019-01-17,-2.5551886792452834,0.20521327014218005,2.999530516431925,1.4584070796460178,7.142608695652174,6.264646464646465,17.79478672985782,0.0
17,2019-01-18,-0.37264150943396224,2.0177884615384616,4.430143540669857,0.8801801801801802,7.841071428571429,7.719689119170985,15.98221153846154,0.0
18,2019-01-19,-0.002857142857142843,3.0173076923076922,6.099043062200957,0.47339449541284406,4.743119266055046,5.8999999999999995,14.982692307692307,0.0
19,2019-01-20,-2.2681159420289854,0.9650485436893204,4.3,0.03636363636363636,1.863963963963964,1.3603092783505157,17.03495145631068,0.0
20,2019-01-21,-4.326388888888889,-0.4316279069767442,3.486111111111111,0.8655172413793104,3.677777777777778,3.0532663316582918,18.431627906976747,0.0
21,2019-01-22,-2.0310185185185183,0.6451162790697674,3.347685185185185,2.463865546218487,13.895000000000001,13.134975369458129,17.354883720930232,0.0
22,2019-01-23,-1.8014634146341464,1.1504901960784313,4.118137254901961,0.16666666666666666,0.5504347826086956,2.260846560846561,16.84950980392157,0.0
23,2019-01-24,-1.7269767441860466,0.9352112676056338,3.5995327102803736,0.10769230769230768,0.647008547008547,0.5406091370558376,17.064788732394366,0.0
24,2019-01-25,-0.6599056603773585,2.1164251207729468,4.9408653846153845,0.2403669724770642,1.181651376146789,1.3921465968586386,15.883574879227053,0.0
25,2019-01-26,0.6473429951690821,3.148292682926829,5.626570048309179,0.05740740740740741,0.9490740740740741,0.7512953367875648,14.85170731707317,0.0
26,2019-01-27,-0.9990291262135923,2.709756097560976,6.456190476190476,0.23669724770642203,0.46513761467889914,0.37435897435897436,15.290243902439025,0.0
27,2019-01-28,-3.6816513761467893,0.12638888888888888,3.973271889400922,0.0017857142857142859,0.0017857142857142859,0.018592964824120605,17.87361111111111,0.0
28,2019-01-29,-5.615813953488373,-1.4089201877934274,2.8330232558139534,0.10714285714285714,0.033628318584070796,0.12690355329949238,19.408920187793427,0.0
29,2019-01-30,-3.730373831775701,-0.3145539906103287,3.115813953488372,0.40350877192982454,1.3295652173913044,1.2306532663316583,18.314553990610328,0.0
30,2019-01-31,-0.7881278538812785,1.7555555555555555,4.356221198156682,1.7330434782608697,9.882905982905983,8.903465346534654,16.244444444444444,0.0
31,2019-02-01,-1.0136150234741783,1.3314285714285716,3.7301886792452827,1.3963963963963963,6.800900900900901,9.710204081632654,16.66857142857143,0.0
32,2019-02-02,-5.83755868544601,-2.3823809523809523,1.2009478672985783,0.47757009345794393,0.2308411214953271,0.772872340425532,20.382380952380952,0.0
33,2019-02-03,-12.894258373205743,-9.387980769230769,-5.600467289719626,1.4912280701754386,0.17192982456140352,1.5873626373626373,27.38798076923077,0.0
34,2019-02-04,-14.550691244239632,-10.731481481481481,-6.84147465437788,0.09230769230769231,0.03418803418803419,0.22054054054054054,28.73148148148148,0.0
35,2019-02-05,-14.32935779816514,-9.541935483870967,-4.698630136986301,0.04406779661016949,0.0423728813559322,0.07473118279569893,27.54193548387097,0.0
36,2019-02-06,-12.834234234234234,-8.138009049773755,-3.355156950672646,0.38666666666666666,0.18333333333333332,0.47253886010362695,26.138009049773757,0.0
37,2019-02-07,-10.544239631336405,-6.536574074074075,-2.4463302752293576,1.2256410256410257,0.39827586206896554,1.2630208333333333,24.53657407407407,0.0
38,2019-02-08,-9.415207373271889,-6.011737089201878,-2.5413953488372094,1.6794642857142856,0.18035714285714285,1.4184782608695652,24.011737089201876,0.0
39,2019-02-09,-12.15962441314554,-8.320754716981131,-4.374766355140187,0.11891891891891891,0.0,0.22178770949720672,26.32075471698113,0.0
40,2019-02-10,-13.96338028169014,-9.534285714285714,-5.027570093457944,5.119642857142857,0.010714285714285714,3.608196721311475,27.534285714285712,0.0
41,2019-02-11,-13.198611111111111,-8.873611111111112,-4.555251141552511,5.655,0.0,4.087958115183246,26.87361111111111,0.0
42,2019-02-12,-10.245909090909091,-7.197706422018348,-4.070909090909091,6.117500000000001,0.09333333333333332,5.53,25.19770642201835,0.0
43,2019-02-13,-11.208294930875574,-6.6654205607476635,-2.0101382488479262,0.24273504273504273,0.017241379310344827,0.5079787234042553,24.665420560747663,0.0
44,2019-02-14,-10.923502304147465,-6.133333333333333,-1.2278538812785387,3.254166666666667,1.8241666666666667,3.8154639175257734,24.133333333333333,0.0
45,2019-02-15,-5.523502304147465,-2.672169811320755,0.2088785046728972,0.9447368421052632,2.9556521739130432,3.768041237113402,20.672169811320753,0.0
46,2019-02-16,-4.871563981042654,-2.103809523809524,0.7616822429906542,0.3837837837837838,0.4900900900900901,0.7552631578947369,20.103809523809524,0.0
47,2019-02-17,-6.90093023255814,-3.147196261682243,0.6842592592592593,0.059459459459459456,0.01081081081081081,0.1436842105263158,21.147196261682243,0.0
48,2019-02-18,-9.433333333333334,-4.6099056603773585,0.2953917050691244,0.5421052631578948,0.40884955752212393,0.6430051813471502,22.609905660377358,0.0
49,2019-02-19,-6.483636363636364,-2.9926605504587154,0.5082191780821917,1.6398305084745763,1.9638655462184873,3.2648241206030155,20.992660550458712,0.0
50,2019-02-20,-6.108256880733944,-1.6898148148148149,2.680275229357798,0.17777777777777778,0.05258620689655172,0.3195,19.689814814814813,0.0
51,2019-02-21,-7.835454545454545,-2.7456621004566206,2.3678733031674204,1.1915254237288135,2.3949152542372882,2.4447236180904524,20.74566210045662,0.0
52,2019-02-22,-4.851152073732719,-1.5061320754716983,1.8990610328638498,2.589189189189189,2.7981981981981985,4.972538860103628,19.506132075471697,0.0
53,2019-02-23,-6.129245283018868,-2.5004761904761907,1.185781990521327,0.5045871559633027,2.6559633027522938,2.5162303664921466,20.500476190476192,0.0
54,2019-02-24,-8.029047619047619,-3.5598086124401913,1.0548837209302324,0.03508771929824561,0.2570175438596491,0.25077720207253884,21.559808612440193,0.0
55,2019-02-25,-10.367272727272729,-5.48302752293578,-0.489041095890411,0.001724137931034483,0.0,0.034536082474226806,23.48302752293578,0.0
56,2019-02-26,-10.940566037735849,-5.160952380952381,0.7231132075471699,0.017857142857142856,0.0,0.020320855614973262,23.16095238095238,0.0
57,2019-02-27,-10.121126760563381,-4.041509433962264,2.1107476635514018,0.7586206896551724,0.08521739130434783,0.504102564102564,22.041509433962265,0.0
58,2019-02-28,-6.5695852534562205,-1.6167441860465117,3.399537037037037,0.7973451327433628,0.04336283185840707,0.7329896907216494,19.616744186046514,0.0
59,2019-03-01,-7.16047619047619,-2.262135922330097,2.619806763285024,0.07735849056603773,0.02830188679245283,0.07675675675675675,20.262135922330096,0.0
60,2019-03-02,-9.664878048780487,-4.54264705882353,0.6407766990291263,0.019417475728155338,0.0,0.03333333333333333,22.54264705882353,0.0
61,2019-03-03,-11.698058252427185,-5.815196078431373,0.15942028985507245,0.022429906542056073,0.009345794392523364,0.03701657458563536,23.815196078431374,0.0
62,2019-03-04,-12.130188679245283,-5.346445497630332,1.5272300469483568,0.017857142857142856,0.0,0.043548387096774194,23.346445497630334,0.0
63,2019-03-05,-11.130232558139534,-4.262735849056604,2.6234741784037556,0.060714285714285714,0.0,0.04708994708994709,22.262735849056604,0.0
64,2019-03-06,-7.298130841121495,-2.1533018867924527,3.0448598130841122,2.036842105263158,0.184070796460177,1.655958549222798,20.153301886792452,0.0
65,2019-03-07,-4.866976744186047,-0.530373831775701,3.8314814814814815,1.1460869565217393,1.0704347826086957,1.7556701030927837,18.5303738317757,0.0
66,2019-03-08,-6.221596244131455,-0.8845410628019323,4.492307692307692,0.1830188679245283,0.03018867924528302,0.31891891891891894,18.884541062801933,0.0
67,2019-03-09,-6.672815533980582,-0.7951219512195122,5.111538461538462,0.1346153846153846,0.0038461538461538464,0.09293478260869566,18.795121951219514,0.0
68,2019-03-10,-7.021800947867298,-0.7628571428571429,5.564651162790698,0.46071428571428574,3.6089285714285713,2.7359375000000004,18.762857142857143,0.0
69,2019-03-11,-1.725925925925926,1.497196261682243,4.728372093023256,2.3000000000000003,8.78103448275862,9.260301507537688,16.502803738317755,0.0
70,2019-03-12,-2.013084112149533,2.0338028169014084,6.092523364485981,0.543859649122807,0.6736842105263158,1.6474489795918366,15.966197183098592,0.0
71,2019-03-13,-3.271100917431193,2.0208333333333335,7.303669724770643,0.13217391304347825,1.7991379310344826,1.3236180904522612,15.979166666666666,0.0
72,2019-03-14,-1.5350230414746544,2.7046511627906975,6.938425925925926,0.1565217391304348,2.533333333333333,2.2628140703517587,15.295348837209302,0.0
73,2019-03-15,0.18224299065420557,4.613942307692308,8.992380952380953,0.08490566037735849,0.38878504672897196,0.33298429319371725,13.386057692307693,0.0
74,2019-03-16,-0.3805825242718447,4.894117647058823,10.166990291262136,0.0380952380952381,0.7380952380952381,0.6462765957446809,13.105882352941176,0.0
75,2019-03-17,-0.8818181818181818,6.098477157360406,13.07536945812808,0.0,1.0342592592592592,0.6172043010752689,11.901522842639594,0.0
76,2019-03-18,-0.15211267605633802,7.3938388625592415,14.951643192488262,0.0,0.049557522123893805,0.03520408163265306,10.60616113744076,0.0
77,2019-03-19,-0.20186915887850465,8.127699530516432,16.50601851851852,0.0,0.0,0.00909090909090909,9.87230046948357,0.0
78,2019-03-20,0.4046296296296297,8.768867924528301,17.17699530516432,0.0,0.1509090909090909,0.09179487179487181,9.233490566037736,0.0023584905660377358
79,2019-03-21,0.6938967136150235,8.132547169811321,15.55953488372093,0.0,0.07345132743362832,0.050505050505050504,9.867452830188679,0.0
80,2019-03-22,1.6562790697674419,7.935238095238096,14.168867924528303,0.1111111111111111,1.8073394495412844,1.3071794871794873,10.064761904761903,0.0
81,2019-03-23,2.664761904761905,7.745933014354067,12.82085308056872,0.0,0.1798165137614679,0.28520408163265304,10.254066985645933,0.0
82,2019-03-24,0.8066666666666666,6.433816425120773,12.10943396226415,0.15315315315315314,0.9018018018018018,0.6343434343434343,11.566183574879226,0.0
83,2019-03-25,1.733175355450237,6.843333333333333,11.93098591549296,0.25565217391304346,3.6582608695652175,2.9235,11.156666666666666,0.0
84,2019-03-26,2.2034313725490198,6.381683168316831,10.57205882352941,0.30442477876106194,1.4280701754385965,2.5286458333333335,11.618316831683169,0.0
85,2019-03-27,0.40990566037735854,6.772380952380953,13.157819905213271,0.0,0.12110091743119265,0.12666666666666665,11.227619047619049,0.0
86,2019-03-28,0.9079601990049752,7.465,14.01039603960396,0.0,0.02882882882882883,0.026455026455026454,10.535,0.0
87,2019-03-29,0.44258373205741625,7.477560975609757,14.443961352657006,0.0,0.005882352941176471,0.00851063829787234,10.522439024390243,0.0
88,2019-03-30,0.16829268292682928,7.113170731707317,13.97536231884058,0.0,0.005825242718446603,0.010052910052910053,10.886829268292685,0.0
89,2019-03-31,1.1764150943396228,7.64095238095238,14.1392523364486,0.016363636363636365,0.05272727272727273,0.06363636363636363,10.359047619047619,0.0
90,2019-04-01,0.45592417061611373,8.188995215311005,15.906635071090049,0.008695652173913044,0.006956521739130435,0.05412371134020619,9.811004784688995,0.0
91,2019-04-02,1.088235294117647,8.69032258064516,16.27853881278539,0.05217391304347826,3.631896551724138,2.1463054187192117,9.30967741935484,0.0
92,2019-04-03,3.0110091743119267,7.3158878504672895,11.44474885844749,0.2643478260869565,4.0439655172413795,4.592682926829268,10.68411214953271,0.0
93,2019-04-04,3.7162790697674417,8.227102803738317,12.722018348623854,0.1623931623931624,2.0703389830508474,1.670873786407767,9.772897196261683,0.0
94,2019-04-05,4.1213953488372095,7.862200956937799,11.635238095238096,0.23333333333333334,7.155963302752293,5.990355329949238,10.137799043062202,0.0
95,2019-04-06,3.1133333333333333,6.641148325358851,10.183886255924172,0.42777777777777776,8.187037037037037,6.7055837563451774,11.358851674641148,0.0
96,2019-04-07,3.1136150234741784,7.407109004739337,11.702314814814814,0.04504504504504504,3.5625,3.053731343283582,10.592890995260664,0.0
97,2019-04-08,1.5165898617511522,6.5600000000000005,11.57175925925926,0.17699115044247787,3.3157894736842106,2.9786069651741296,11.44,0.0
98,2019-04-09,2.8655963302752294,7.617511520737327,12.353424657534246,0.041379310344827586,2.4,1.9453658536585365,10.382488479262673,0.0
99,2019-04-10,3.0643518518518515,6.80093896713615,10.492056074766356,0.48363636363636364,4.06875,4.171144278606965,11.19906103286385,0.0
100,2019-04-11,1.8553398058252426,5.941379310344828,9.95,0.06909090909090909,3.493693693693694,3.2348958333333333,12.058620689655173,0.0
101,2019-04-12,1.8179611650485437,7.092079207920792,12.35735294117647,0.08514851485148514,4.118811881188119,2.3190476190476192,10.907920792079208,0.0
102,2019-04-13,3.1389162561576356,6.4095,9.665671641791045,0.18383838383838383,5.280808080808081,5.761170212765957,11.590499999999999,0.0
103,2019-04-14,2.486829268292683,6.2441176470588236,10.033333333333333,0.22056074766355138,3.05,2.4841836734693876,11.755882352941176,0.0
104,2019-04-15,1.3765258215962441,6.3018957345971565,11.224413145539907,0.050909090909090904,1.8481818181818184,1.5456410256410256,11.698104265402845,0.0
105,2019-04-16,0.7427230046948358,6.006190476190476,11.260849056603774,0.0,4.609734513274336,3.52994923857868,11.993809523809523,0.0
106,2019-04-17,4.404225352112676,9.092452830188678,13.780373831775702,0.02727272727272727,8.675,5.968341708542714,8.907547169811322,0.0
107,2019-04-18,5.915865384615385,8.824752475247525,11.71078431372549,0.0,12.272115384615384,11.551063829787234,9.175247524752475,0.0
108,2019-04-19,5.382266009852216,8.957920792079207,12.51813725490196,0.013725490196078431,2.127722772277228,3.2240641711229947,9.042079207920793,0.0
109,2019-04-20,2.533173076923077,8.395145631067962,14.278365384615386,0.0,0.11372549019607843,0.09523809523809523,9.604854368932038,0.0
110,2019-04-21,2.0995098039215687,8.133168316831684,14.152450980392157,0.07142857142857142,6.0173469387755105,3.849189189189189,9.866831683168316,0.0
111,2019-04-22,4.745544554455446,8.552736318407959,12.449029126213592,0.08490566037735849,6.5336448598130845,6.271794871794872,9.447263681592041,0.0
112,2019-04-23,4.786046511627907,9.230985915492958,13.67196261682243,0.03486238532110091,0.7618181818181818,0.8863636363636364,8.769014084507042,0.0
113,2019-04-24,2.5136792452830186,7.649289099526066,12.794835680751175,0.0,0.1796296296296296,0.24540816326530612,10.350710900473933,0.0
114,2019-04-25,0.3440191387559809,7.188405797101449,14.004326923076924,0.016822429906542057,0.46261682242990654,0.3217616580310881,10.81159420289855,0.0
115,2019-04-26,2.4084577114427863,7.860606060606061,13.300502512562815,0.4222222222222222,1.504040404040404,1.5387096774193547,10.139393939393939,0.0
116,2019-04-27,2.001951219512195,6.544607843137254,11.118932038834952,0.1588235294117647,0.30490196078431375,0.8052631578947368,11.455392156862745,0.0
117,2019-04-28,0.7975369458128079,7.278,13.731527093596059,0.1090909090909091,0.10505050505050506,0.13048128342245988,10.722000000000001,0.0
118,2019-04-29,0.5442857142857143,7.612980769230769,14.716981132075471,0.03981481481481481,0.014814814814814815,0.036923076923076927,10.38701923076923,0.0
119,2019-04-30,0.9809302325581396,7.966197183098592,14.991121495327102,0.039449541284403665,0.029357798165137616,0.051269035532994923,10.033802816901408,0.0
120,2019-05-01,3.0841346153846154,8.703398058252427,14.30673076923077,0.01090909090909091,0.26636363636363636,0.3026041666666667,9.296601941747573,0.0
121,2019-05-02,4.793953488372093,9.655188679245283,14.52046511627907,0.11743119266055045,0.20458715596330276,0.3517766497461929,8.344811320754717,0.0
122,2019-05-03,5.220560747663551,10.132057416267942,14.992417061611375,0.175,0.036538461538461534,0.23246073298429318,7.867942583732058,0.0
123,2019-05-04,5.107729468599033,10.589756097560976,16.05072463768116,0.03235294117647059,0.15588235294117647,0.21052631578947367,7.410243902439024,0.0
