x,y,MIN_TEMPERATURE,MEAN_TEMPERATURE,PROVINCE_CODE,SPEED_MAX_GUST,TOTAL_SNOW,DIRECTION_MAX_GUST,LOCAL_DATE,SNOW_ON_GROUND_FLAG,LOCAL_MONTH,TOTAL_PRECIPITATION_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,ID,DIRECTION_MAX_GUST_FLAG,CLIMATE_IDENTIFIER,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY,MAX_TEMPERATURE,LOCAL_DAY,MIN_REL_HUMIDITY_FLAG,LOCAL_YEAR,STATION_NAME,MIN_TEMPERATURE_FLAG,SNOW_ON_GROUND,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS_FLAG
-121.58194444444445,50.224444444444444,-16.6,-12.9,BC,43,,36,2021-12-25 00:00:00,,12,,,,,30.9,0,0.7,,1114746.2021.12.25,,1114746,76,,55,-9.1,25,,2021,LYTTON RCS,,29,,,,
-121.58194444444445,50.224444444444444,-20.2,-18.3,BC,38,,35,2021-12-26 00:00:00,,12,,,,,36.3,0,0.3,,1114746.2021.12.26,,1114746,74,,42,-16.4,26,,2021,LYTTON RCS,,28,,,,
-121.58194444444445,50.224444444444444,-25.6,-22.7,BC,,,,2021-12-27 00:00:00,,12,,,,,40.7,0,0,,1114746.2021.12.27,,1114746,78,,49,-19.9,27,,2021,LYTTON RCS,,27,,,,
-121.58194444444445,50.224444444444444,-22.3,-18.7,BC,38,,35,2021-12-28 00:00:00,,12,,,,,36.7,0,0.2,,1114746.2021.12.28,,1114746,81,,49,-15.1,28,,2021,LYTTON RCS,,27,,,,
-121.58194444444445,50.224444444444444,-20,-17.9,BC,32,,1,2021-12-29 00:00:00,,12,,,,,35.9,0,0,,1114746.2021.12.29,,1114746,80,,57,-15.9,29,,2021,LYTTON RCS,,27,,,,
-121.58194444444445,50.224444444444444,-16.4,-13.2,BC,36,,36,2021-12-30 00:00:00,,12,,,,,31.2,0,0.2,,1114746.2021.12.30,,1114746,80,,55,-10.1,30,,2021,LYTTON RCS,,26,,,,
-121.58194444444445,50.224444444444444,-18.8,-15.5,BC,,,,2021-12-31 00:00:00,,12,,,,,33.5,0,0,,1114746.2021.12.31,,1114746,84,,51,-12.2,31,,2021,LYTTON RCS,,26,,,,
-120.33277777777778,49.672777777777775,-9,-4,BC,,0,,2019-01-01 00:00:00,,1,,,0,,22,0,0,,1123721.2019.1.1,,1123721,,,,1,1,,2019,JELLICOE,,22,,,,
-120.33277777777778,49.672777777777775,-8,-4.8,BC,,1,,2019-01-02 00:00:00,,1,,,0,,22.8,0,1,,1123721.2019.1.2,,1123721,,,,-1.5,2,,2019,JELLICOE,,22,,,,
-120.33277777777778,49.672777777777775,-3,-0.3,BC,,0,,2019-01-03 00:00:00,,1,,,2,,18.3,0,2,T,1123721.2019.1.3,,1123721,,,,2.5,3,,2019,JELLICOE,,19,,,,
-120.33277777777778,49.672777777777775,-6.5,-1.5,BC,,0,,2019-01-05 00:00:00,,1,T,,0,,19.5,0,0,T,1123721.2019.1.5,,1123721,,,,3.5,5,,2019,JELLICOE,,19,,,,
-120.33277777777778,49.672777777777775,-3,0.3,BC,,0,,2019-01-06 00:00:00,,1,,,0,,17.7,0,0,,1123721.2019.1.6,,1123721,,,,3.5,6,,2019,JELLICOE,,18,,,,
-120.33277777777778,49.672777777777775,-11,-5.5,BC,,0,,2019-01-07 00:00:00,,1,,,0,,23.5,0,0,,1123721.2019.1.7,,1123721,,,,0,7,,2019,JELLICOE,,17,,,,
-120.33277777777778,49.672777777777775,-15.5,-9.5,BC,,1,,2019-01-08 00:00:00,,1,,,0,,27.5,0,1,,1123721.2019.1.8,,1123721,,,,-3.5,8,,2019,JELLICOE,,17,,,,
-120.33277777777778,49.672777777777775,-5,-1.8,BC,,0,,2019-01-09 00:00:00,,1,T,,0,,19.8,0,0,T,1123721.2019.1.9,,1123721,,,,1.5,9,,2019,JELLICOE,,18,,,,
-120.33277777777778,49.672777777777775,-5,0.8,BC,,0,,2019-01-10 00:00:00,,1,,,0,,17.2,0,0,,1123721.2019.1.10,,1123721,,,,6.5,10,,2019,JELLICOE,,18,,,,
-120.33277777777778,49.672777777777775,-7.5,-1.8,BC,,0,,2019-01-11 00:00:00,,1,,,0,,19.8,0,0,,1123721.2019.1.11,,1123721,,,,4,11,,2019,JELLICOE,,18,,,,
-120.33277777777778,49.672777777777775,-7,-1.3,BC,,0,,2019-01-12 00:00:00,,1,,,0,,19.3,0,0,,1123721.2019.1.12,,1123721,,,,4.5,12,,2019,JELLICOE,,17,,,,
-120.33277777777778,49.672777777777775,-16.5,-9.8,BC,,0,,2019-01-14 00:00:00,,1,,,0,,27.8,0,0,,1123721.2019.1.14,,1123721,,,,-3,14,,2019,JELLICOE,,17,,,,
-120.33277777777778,49.672777777777775,-13,-6,BC,,0,,2019-01-16 00:00:00,,1,T,,0,,24,0,0,T,1123721.2019.1.16,,1123721,,,,1,16,,2019,JELLICOE,,17,,,,
-120.33277777777778,49.672777777777775,-11.5,-6,BC,,5,,2019-01-17 00:00:00,,1,,,0,,24,0,5,,1123721.2019.1.17,,1123721,,,,-0.5,17,,2019,JELLICOE,,17,,,,
-120.33277777777778,49.672777777777775,-5,-1.5,BC,,9,,2019-01-18 00:00:00,,1,,,0,,19.5,0,9,,1123721.2019.1.18,,1123721,,,,2,18,,2019,JELLICOE,,21,,,,
-120.33277777777778,49.672777777777775,-3.5,0.5,BC,,0,,2019-01-19 00:00:00,,1,T,,0,,17.5,0,0,T,1123721.2019.1.19,,1123721,,,,4.5,19,,2019,JELLICOE,,29,,,,
-120.33277777777778,49.672777777777775,-8,-4.5,BC,,0,,2019-01-20 00:00:00,,1,,,0,,22.5,0,0,,1123721.2019.1.20,,1123721,,,,-1,20,,2019,JELLICOE,,29,,,,
-120.33277777777778,49.672777777777775,-9,-4.5,BC,,0,,2019-01-21 00:00:00,,1,T,,0,,22.5,0,0,T,1123721.2019.1.21,,1123721,,,,0,21,,2019,JELLICOE,,29,,,,
-120.33277777777778,49.672777777777775,-10.5,-5.3,BC,,24,,2019-01-22 00:00:00,,1,,,0,,23.3,0,24,,1123721.2019.1.22,,1123721,,,,0,22,,2019,JELLICOE,,29,,,,
-120.33277777777778,49.672777777777775,-4.5,-0.8,BC,,0,,2019-01-23 00:00:00,,1,,,0,,18.8,0,0,,1123721.2019.1.23,,1123721,,,,3,23,,2019,JELLICOE,,46,,,,
-120.33277777777778,49.672777777777775,-8,-3,BC,,0,,2019-01-24 00:00:00,,1,,,0,,21,0,0,,1123721.2019.1.24,,1123721,,,,2,24,,2019,JELLICOE,,46,,,,
-120.33277777777778,49.672777777777775,-9,-2,BC,,0,,2019-01-25 00:00:00,,1,,,0,,20,0,0,,1123721.2019.1.25,,1123721,,,,5,25,,2019,JELLICOE,,46,,,,
-120.33277777777778,49.672777777777775,-8.5,-1,BC,,0,,2019-01-26 00:00:00,,1,,,0,,19,0,0,,1123721.2019.1.26,,1123721,,,,6.5,26,,2019,JELLICOE,,42,,,,
-120.33277777777778,49.672777777777775,-4,1.8,BC,,0,,2019-01-27 00:00:00,,1,,,0,,16.2,0,0,,1123721.2019.1.27,,1123721,,,,7.5,27,,2019,JELLICOE,,38,,,,
-120.33277777777778,49.672777777777775,-12,-6,BC,,0,,2019-01-28 00:00:00,,1,,,0,,24,0,0,,1123721.2019.1.28,,1123721,,,,0,28,,2019,JELLICOE,,37,,,,
-120.33277777777778,49.672777777777775,-18.5,-9.8,BC,,0,,2019-01-29 00:00:00,,1,,,0,,27.8,0,0,,1123721.2019.1.29,,1123721,,,,-1,29,,2019,JELLICOE,,37,,,,
-120.33277777777778,49.672777777777775,-15,-7.5,BC,,0,,2019-01-30 00:00:00,,1,,,0,,25.5,0,0,,1123721.2019.1.30,,1123721,,,,0,30,,2019,JELLICOE,,35,,,,
-120.33277777777778,49.672777777777775,-6,-2.8,BC,,0,,2019-01-31 00:00:00,,1,,,0,,20.8,0,0,,1123721.2019.1.31,,1123721,,,,0.5,31,,2019,JELLICOE,,35,,,,
-120.33277777777778,49.672777777777775,-4,-0.3,BC,,1,,2019-02-01 00:00:00,,2,,,0,,18.3,0,1,,1123721.2019.2.1,,1123721,,,,3.5,1,,2019,JELLICOE,,35,,,,
-120.33277777777778,49.672777777777775,-4,1,BC,,0,,2019-02-02 00:00:00,,2,T,,0,,17,0,0,T,1123721.2019.2.2,,1123721,,,,6,2,,2019,JELLICOE,,36,,,,
-120.33277777777778,49.672777777777775,-18.5,-16.8,BC,,1,,2019-02-03 00:00:00,,2,,,0,,34.8,0,1,,1123721.2019.2.3,,1123721,,,,-15,3,,2019,JELLICOE,,34,,,,
-120.33277777777778,49.672777777777775,-21.5,-18.5,BC,,0,,2019-02-04 00:00:00,,2,,,0,,36.5,0,0,,1123721.2019.2.4,,1123721,,,,-15.5,4,,2019,JELLICOE,,35,,,,
-120.33277777777778,49.672777777777775,-30.5,-21.3,BC,,0,,2019-02-05 00:00:00,,2,,,0,,39.3,0,0,,1123721.2019.2.5,,1123721,,,,-12,5,,2019,JELLICOE,,35,,,,
-120.33277777777778,49.672777777777775,-27.5,-17.3,BC,,0,,2019-02-06 00:00:00,,2,,,0,,35.3,0,0,,1123721.2019.2.6,,1123721,,,,-7,6,,2019,JELLICOE,,35,,,,
-120.33277777777778,49.672777777777775,-20,-12.8,BC,,3,,2019-02-07 00:00:00,,2,,,0,,30.8,0,3,,1123721.2019.2.7,,1123721,,,,-5.5,7,,2019,JELLICOE,,35,,,,
-120.33277777777778,49.672777777777775,-11.5,-9,BC,,0,,2019-02-08 00:00:00,,2,,,0,,27,0,0,,1123721.2019.2.8,,1123721,,,,-6.5,8,,2019,JELLICOE,,38,,,,
-120.33277777777778,49.672777777777775,-15,-13.5,BC,,0,,2019-02-09 00:00:00,,2,,,0,,31.5,0,0,,1123721.2019.2.9,,1123721,,,,-12,9,,2019,JELLICOE,,38,,,,
-120.33277777777778,49.672777777777775,-27.5,-19.8,BC,,1,,2019-02-10 00:00:00,,2,,,0,,37.8,0,1,,1123721.2019.2.10,,1123721,,,,-12,10,,2019,JELLICOE,,38,,,,
-120.33277777777778,49.672777777777775,-23,-16.3,BC,,5,,2019-02-11 00:00:00,,2,,,0,,34.3,0,5,,1123721.2019.2.11,,1123721,,,,-9.5,11,,2019,JELLICOE,,38,,,,
-120.33277777777778,49.672777777777775,-15,-13,BC,,5,,2019-02-12 00:00:00,,2,,,0,,31,0,5,,1123721.2019.2.12,,1123721,,,,-11,12,,2019,JELLICOE,,43,,,,
-120.33277777777778,49.672777777777775,-20.5,-13.3,BC,,0,,2019-02-13 00:00:00,,2,,,0,,31.3,0,0,,1123721.2019.2.13,,1123721,,,,-6,13,,2019,JELLICOE,,48,,,,
-120.33277777777778,49.672777777777775,-19,-5.8,BC,,1,,2019-02-14 00:00:00,,2,,,0,,23.8,0,1,,1123721.2019.2.14,,1123721,,,,7.5,14,,2019,JELLICOE,,48,,,,
-120.33277777777778,49.672777777777775,-12.5,-6.8,BC,,0,,2019-02-15 00:00:00,,2,T,,0,,24.8,0,0,T,1123721.2019.2.15,,1123721,,,,-1,15,,2019,JELLICOE,,48,,,,
-120.33277777777778,49.672777777777775,-9.5,-4,BC,,0,,2019-02-16 00:00:00,,2,,,0,,22,0,0,,1123721.2019.2.16,,1123721,,,,1.5,16,,2019,JELLICOE,,48,,,,
-120.33277777777778,49.672777777777775,-7,-5.5,BC,,0,,2019-02-17 00:00:00,,2,,,0,,23.5,0,0,,1123721.2019.2.17,,1123721,,,,-4,17,,2019,JELLICOE,,45,,,,
-120.33277777777778,49.672777777777775,-17.5,-10.3,BC,,0,,2019-02-18 00:00:00,,2,,,0,,28.3,0,0,,1123721.2019.2.18,,1123721,,,,-3,18,,2019,JELLICOE,,46,,,,
-120.33277777777778,49.672777777777775,-13,-7.3,BC,,2,,2019-02-19 00:00:00,,2,,,0,,25.3,0,2,,1123721.2019.2.19,,1123721,,,,-1.5,19,,2019,JELLICOE,,46,,,,
-120.33277777777778,49.672777777777775,-13,-6.5,BC,,0,,2019-02-20 00:00:00,,2,,,0,,24.5,0,0,,1123721.2019.2.20,,1123721,,,,0,20,,2019,JELLICOE,,47,,,,
-120.33277777777778,49.672777777777775,-12.5,-6,BC,,0,,2019-02-21 00:00:00,,2,T,,0,,24,0,0,T,1123721.2019.2.21,,1123721,,,,0.5,21,,2019,JELLICOE,,46,,,,
-120.33277777777778,49.672777777777775,-10.5,-5.3,BC,,7,,2019-02-22 00:00:00,,2,,,0,,23.3,0,7,,1123721.2019.2.22,,1123721,,,,0,22,,2019,JELLICOE,,41,,,,
-120.33277777777778,49.672777777777775,-14.5,-6.5,BC,,0,,2019-02-23 00:00:00,,2,,,0,,24.5,0,0,,1123721.2019.2.23,,1123721,,,,1.5,23,,2019,JELLICOE,,48,,,,
-120.33277777777778,49.672777777777775,-16,-7.8,BC,,0,,2019-02-24 00:00:00,,2,,,0,,25.8,0,0,,1123721.2019.2.24,,1123721,,,,0.5,24,,2019,JELLICOE,,48,,,,
-120.33277777777778,49.672777777777775,-11,-8,BC,,0,,2019-02-25 00:00:00,,2,,,0,,26,0,0,,1123721.2019.2.25,,1123721,,,,-5,25,,2019,JELLICOE,,47,,,,
-120.33277777777778,49.672777777777775,-22,-12.5,BC,,0,,2019-02-26 00:00:00,,2,,,0,,30.5,0,0,,1123721.2019.2.26,,1123721,,,,-3,26,,2019,JELLICOE,,47,,,,
-120.33277777777778,49.672777777777775,-19.5,-12.8,BC,,8,,2019-02-27 00:00:00,,2,,,0,,30.8,0,8,,1123721.2019.2.27,,1123721,,,,-6,27,,2019,JELLICOE,,46,,,,
-120.33277777777778,49.672777777777775,-15,-7.5,BC,,0,,2019-02-28 00:00:00,,2,,,0,,25.5,0,0,,1123721.2019.2.28,,1123721,,,,0,28,,2019,JELLICOE,,54,,,,
-120.33277777777778,49.672777777777775,-12,-4.8,BC,,0,,2019-03-01 00:00:00,,3,,,0,,22.8,0,0,,1123721.2019.3.1,,1123721,,,,2.5,1,,2019,JELLICOE,,54,,,,
-120.33277777777778,49.672777777777775,-17.5,-9.3,BC,,0,,2019-03-02 00:00:00,,3,,,0,,27.3,0,0,,1123721.2019.3.2,,1123721,,,,-1,2,,2019,JELLICOE,,54,,,,
-120.33277777777778,49.672777777777775,-22.5,-11.5,BC,,0,,2019-03-03 00:00:00,,3,,,0,,29.5,0,0,,1123721.2019.3.3,,1123721,,,,-0.5,3,,2019,JELLICOE,,54,,,,
-120.33277777777778,49.672777777777775,-26,-13.3,BC,,0,,2019-03-04 00:00:00,,3,,,0,,31.3,0,0,,1123721.2019.3.4,,1123721,,,,-0.5,4,,2019,JELLICOE,,54,,,,
-120.33277777777778,49.672777777777775,-22.5,-10.5,BC,,0,,2019-03-05 00:00:00,,3,,,0,,28.5,0,0,,1123721.2019.3.5,,1123721,,,,1.5,5,,2019,JELLICOE,,52,,,,
-120.33277777777778,49.672777777777775,-14,-5.3,BC,,4,,2019-03-06 00:00:00,,3,,,0,,23.3,0,4,,1123721.2019.3.6,,1123721,,,,3.5,6,,2019,JELLICOE,,52,,,,
-120.33277777777778,49.672777777777775,-10,-2.8,BC,,0,,2019-03-07 00:00:00,,3,,,0,,20.8,0,0,,1123721.2019.3.7,,1123721,,,,4.5,7,,2019,JELLICOE,,54,,,,
-120.33277777777778,49.672777777777775,-13.5,-5.5,BC,,0,,2019-03-08 00:00:00,,3,T,,0,,23.5,0,0,T,1123721.2019.3.8,,1123721,,,,2.5,8,,2019,JELLICOE,,50,,,,
-120.33277777777778,49.672777777777775,-10.5,-4.5,BC,,0,,2019-03-09 00:00:00,,3,,,0,,22.5,0,0,,1123721.2019.3.9,,1123721,,,,1.5,9,,2019,JELLICOE,,49,,,,
-120.33277777777778,49.672777777777775,-17,-4.8,BC,,0,,2019-03-10 00:00:00,,3,,,0,,22.8,0,0,,1123721.2019.3.10,,1123721,,,,7.5,10,,2019,JELLICOE,,50,,,,
-120.33277777777778,49.672777777777775,-7,-1.5,BC,,4,,2019-03-11 00:00:00,,3,,,0,,19.5,0,4,,1123721.2019.3.11,,1123721,,,,4,11,,2019,JELLICOE,,49,,,,
-120.33277777777778,49.672777777777775,-5.5,-0.3,BC,,0,,2019-03-12 00:00:00,,3,,,0,,18.3,0,0,,1123721.2019.3.12,,1123721,,,,5,12,,2019,JELLICOE,,53,,,,
-120.33277777777778,49.672777777777775,-13,-3.5,BC,,0,,2019-03-13 00:00:00,,3,,,0,,21.5,0,0,,1123721.2019.3.13,,1123721,,,,6,13,,2019,JELLICOE,,50,,,,
-120.33277777777778,49.672777777777775,-8.5,-0.5,BC,,0,,2019-03-14 00:00:00,,3,,,0,,18.5,0,0,,1123721.2019.3.14,,1123721,,,,7.5,14,,2019,JELLICOE,,48,,,,
-120.33277777777778,49.672777777777775,-3.5,3.5,BC,,0,,2019-03-15 00:00:00,,3,,,0,,14.5,0,0,,1123721.2019.3.15,,1123721,,,,10.5,15,,2019,JELLICOE,,46,,,,
-120.33277777777778,49.672777777777775,-6.5,3,BC,,0,,2019-03-16 00:00:00,,3,,,0,,15,0,0,,1123721.2019.3.16,,1123721,,,,12.5,16,,2019,JELLICOE,,44,,,,
-120.33277777777778,49.672777777777775,-6,4.8,BC,,0,,2019-03-17 00:00:00,,3,,,0,,13.2,0,0,,1123721.2019.3.17,,1123721,,,,15.5,17,,2019,JELLICOE,,41,,,,
-120.33277777777778,49.672777777777775,-7.5,4.3,BC,,0,,2019-03-18 00:00:00,,3,,,0,,13.7,0,0,,1123721.2019.3.18,,1123721,,,,16,18,,2019,JELLICOE,,37,,,,
-120.33277777777778,49.672777777777775,-6,5.8,BC,,0,,2019-03-19 00:00:00,,3,,,0,,12.2,0,0,,1123721.2019.3.19,,1123721,,,,17.5,19,,2019,JELLICOE,,34,,,,
-120.33277777777778,49.672777777777775,-4.5,8,BC,,0,,2019-03-20 00:00:00,,3,,,0,,10,0,0,,1123721.2019.3.20,,1123721,,,,20.5,20,,2019,JELLICOE,,27,,,,
-120.33277777777778,49.672777777777775,-4.5,7.5,BC,,0,,2019-03-21 00:00:00,,3,,,0,,10.5,0,0,,1123721.2019.3.21,,1123721,,,,19.5,21,,2019,JELLICOE,,22,,,,
-120.33277777777778,49.672777777777775,-4,7,BC,,0,,2019-03-22 00:00:00,,3,,,0,,11,0,0,,1123721.2019.3.22,,1123721,,,,18,22,,2019,JELLICOE,,21,,,,
-120.33277777777778,49.672777777777775,0,6.5,BC,,0,,2019-03-23 00:00:00,,3,,,0,,11.5,0,0,,1123721.2019.3.23,,1123721,,,,13,23,,2019,JELLICOE,,20,,,,
-120.33277777777778,49.672777777777775,-3,2.8,BC,,0,,2019-03-24 00:00:00,,3,,,3.8,,15.2,0,3.8,,1123721.2019.3.24,,1123721,,,,8.5,24,,2019,JELLICOE,,15,,,,
-120.33277777777778,49.672777777777775,1,6.5,BC,,0,,2019-03-25 00:00:00,,3,,,1,,11.5,0,1,,1123721.2019.3.25,,1123721,,,,12,25,,2019,JELLICOE,,10,,,,
-120.33277777777778,49.672777777777775,0,4.3,BC,,0,,2019-03-26 00:00:00,T,3,,,0,,13.7,0,0,,1123721.2019.3.26,,1123721,,,,8.5,26,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-5,3.3,BC,,0,,2019-03-27 00:00:00,,3,,,0,,14.7,0,0,,1123721.2019.3.27,,1123721,,,,11.5,27,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-4,3.8,BC,,0,,2019-03-28 00:00:00,,3,,,0,,14.2,0,0,,1123721.2019.3.28,,1123721,,,,11.5,28,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-4.5,4.8,BC,,0,,2019-03-29 00:00:00,,3,,,0,,13.2,0,0,,1123721.2019.3.29,,1123721,,,,14,29,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-4.5,5.3,BC,,0,,2019-03-30 00:00:00,,3,,,0,,12.7,0,0,,1123721.2019.3.30,,1123721,,,,15,30,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-3,6,BC,,0,,2019-03-31 00:00:00,,3,,,0,,12,0,0,,1123721.2019.3.31,,1123721,,,,15,31,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-4.5,5,BC,,0,,2019-04-01 00:00:00,,4,,,0,,13,0,0,,1123721.2019.4.1,,1123721,,,,14.5,1,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-5,5.5,BC,,0,,2019-04-02 00:00:00,,4,T,,0,T,12.5,0,0,,1123721.2019.4.2,,1123721,,,,16,2,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,1.5,7.3,BC,,0,,2019-04-03 00:00:00,,4,,,5.4,,10.7,0,5.4,,1123721.2019.4.3,,1123721,,,,13,3,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-2,6.5,BC,,0,,2019-04-04 00:00:00,,4,,,0,,11.5,0,0,,1123721.2019.4.4,,1123721,,,,15,4,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,1.5,6.5,BC,,0,,2019-04-05 00:00:00,,4,,,1.8,,11.5,0,1.8,,1123721.2019.4.5,,1123721,,,,11.5,5,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-3,3.8,BC,,0,,2019-04-06 00:00:00,,4,,,0.6,,14.2,0,0.6,,1123721.2019.4.6,,1123721,,,,10.5,6,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-1,5.3,BC,,0,,2019-04-07 00:00:00,,4,,,1,,12.7,0,1,,1123721.2019.4.7,,1123721,,,,11.5,7,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,0,4.8,BC,,0,,2019-04-09 00:00:00,,4,,,2.4,,13.2,0,2.4,,1123721.2019.4.9,,1123721,,,,9.5,9,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,1,4.3,BC,,0,,2019-04-10 00:00:00,,4,T,,0,T,13.7,0,0,,1123721.2019.4.10,,1123721,,,,7.5,10,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-3,2,BC,,0,,2019-04-11 00:00:00,,4,,,0,,16,0,0,,1123721.2019.4.11,,1123721,,,,7,11,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-2.5,4.3,BC,,0,,2019-04-12 00:00:00,,4,,,0.6,,13.7,0,0.6,T,1123721.2019.4.12,,1123721,,,,11,12,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-1,4.8,BC,,0,,2019-04-13 00:00:00,,4,,,0,,13.2,0,0,,1123721.2019.4.13,,1123721,,,,10.5,13,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-1.5,3.8,BC,,0,,2019-04-14 00:00:00,,4,,,0,,14.2,0,0,,1123721.2019.4.14,,1123721,,,,9,14,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-3,3.3,BC,,0,,2019-04-15 00:00:00,,4,,,0,,14.7,0,0,,1123721.2019.4.15,,1123721,,,,9.5,15,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-3,4.5,BC,,0,,2019-04-16 00:00:00,,4,,,0,,13.5,0,0,,1123721.2019.4.16,,1123721,,,,12,16,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,3,7.5,BC,,0,,2019-04-17 00:00:00,,4,,,0,,10.5,0,0,,1123721.2019.4.17,,1123721,,,,12,17,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,3.5,10,BC,,0,,2019-04-18 00:00:00,,4,,,3.6,,8,0,3.6,,1123721.2019.4.18,,1123721,,,,16.5,18,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,6,10,BC,,0,,2019-04-19 00:00:00,,4,,,0.6,,8,0,0.6,,1123721.2019.4.19,,1123721,,,,14,19,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,0,6.5,BC,,0,,2019-04-20 00:00:00,,4,,,0,,11.5,0,0,,1123721.2019.4.20,,1123721,,,,13,20,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-4.5,6.3,BC,,0,,2019-04-21 00:00:00,,4,T,,0,T,11.7,0,0,,1123721.2019.4.21,,1123721,,,,17,21,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-0.5,7.3,BC,,0,,2019-04-22 00:00:00,,4,,,0.6,,10.7,0,0.6,,1123721.2019.4.22,,1123721,,,,15,22,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,4,9,BC,,0,,2019-04-23 00:00:00,,4,,,0,,9,0,0,,1123721.2019.4.23,,1123721,,,,14,23,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-2,5.3,BC,,0,,2019-04-24 00:00:00,,4,,,0,,12.7,0,0,,1123721.2019.4.24,,1123721,,,,12.5,24,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-4,6,BC,,0,,2019-04-25 00:00:00,,4,,,0,,12,0,0,,1123721.2019.4.25,,1123721,,,,16,25,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-1.5,7,BC,,1,,2019-04-26 00:00:00,,4,,,0,,11,0,1,,1123721.2019.4.26,,1123721,,,,15.5,26,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-1.5,2.3,BC,,0,,2019-04-27 00:00:00,,4,T,,0,,15.7,0,0,T,1123721.2019.4.27,,1123721,,,,6,27,,2019,JELLICOE,,1,,,,
-120.33277777777778,49.672777777777775,-2,4.5,BC,,0,,2019-04-28 00:00:00,,4,,,0,,13.5,0,0,,1123721.2019.4.28,,1123721,,,,11,28,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-5,2.5,BC,,0,,2019-04-29 00:00:00,,4,T,,0,,15.5,0,0,T,1123721.2019.4.29,,1123721,,,,10,29,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-6,3.3,BC,,0,,2019-04-30 00:00:00,,4,,,0,,14.7,0,0,,1123721.2019.4.30,,1123721,,,,12.5,30,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-2,5.8,BC,,0,,2019-05-01 00:00:00,,5,,,0,,12.2,0,0,,1123721.2019.5.1,,1123721,,,,13.5,1,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-1,6,BC,,0,,2019-05-02 00:00:00,,5,,,0,,12,0,0,,1123721.2019.5.2,,1123721,,,,13,2,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-1.5,8,BC,,0,,2019-05-03 00:00:00,,5,,,0,,10,0,0,,1123721.2019.5.3,,1123721,,,,17.5,3,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,-1,9.5,BC,,0,,2019-05-04 00:00:00,,5,,,1,,8.5,0,1,,1123721.2019.5.4,,1123721,,,,20,4,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,1,10,BC,,0,,2019-05-05 00:00:00,,5,,,0,,8,0,0,,1123721.2019.5.5,,1123721,,,,19,5,,2019,JELLICOE,,0,,,,
-120.33277777777778,49.672777777777775,1.5,11,BC,,0,,2019-05-07 00:00:00,,5,,,0,,7,0,0,,1123721.2019.5.7,,1123721,,,,20.5,7,,2019,JELLICOE,,0,,,,
