x,y,MIN_TEMPERATURE,MEAN_TEMPERATURE,PROVINCE_CODE,SPEED_MAX_GUST,TOTAL_SNOW,DIRECTION_MAX_GUST,LOCAL_DATE,SNOW_ON_GROUND_FLAG,LOCAL_MONTH,TOTAL_PRECIPITATION_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,ID,DIRECTION_MAX_GUST_FLAG,CLIMATE_IDENTIFIER,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY,MAX_TEMPERATURE,LOCAL_DAY,MIN_REL_HUMIDITY_FLAG,LOCAL_YEAR,STATION_NAME,MIN_TEMPERATURE_FLAG,SNOW_ON_GROUND,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS_FLAG
-120.5125,49.467777777777776,15.5,26,BC,,0,,2020-08-17 00:00:00,,8,,,0,,0,8,0,,1126510.2020.8.17,,1126510,,,,36.5,17,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,8.5,21.3,BC,,0,,2020-08-18 00:00:00,,8,,,0,,0,3.3,0,,1126510.2020.8.18,,1126510,,,,34,18,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,9,20.5,BC,,0,,2020-08-19 00:00:00,,8,,,0,,0,2.5,0,,1126510.2020.8.19,,1126510,,,,32,19,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,14,21,BC,,0,,2020-08-20 00:00:00,,8,,,0,,0,3,0,,1126510.2020.8.20,,1126510,,,,28,20,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,14.5,21.3,BC,,0,,2020-08-21 00:00:00,,8,,,0.4,,0,3.3,0.4,,1126510.2020.8.21,,1126510,,,,28,21,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,9,17,BC,,0,,2020-08-22 00:00:00,,8,,,0,,1,0,0,,1126510.2020.8.22,,1126510,,,,25,22,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,4,16,BC,,0,,2020-08-23 00:00:00,,8,,,0,,2,0,0,,1126510.2020.8.23,,1126510,,,,28,23,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,9.5,16.3,BC,,0,,2020-08-24 00:00:00,,8,,,0.2,,1.7,0,0.2,,1126510.2020.8.24,,1126510,,,,23,24,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,4.5,16.3,BC,,0,,2020-08-25 00:00:00,,8,,,0,,1.7,0,0,,1126510.2020.8.25,,1126510,,,,28,25,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,4,15.8,BC,,0,,2020-08-26 00:00:00,,8,,,0,,2.2,0,0,,1126510.2020.8.26,,1126510,,,,27.5,26,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,4,16,BC,,0,,2020-08-27 00:00:00,,8,,,0,,2,0,0,,1126510.2020.8.27,,1126510,,,,28,27,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,4,17.5,BC,,0,,2020-08-28 00:00:00,,8,,,0,,0.5,0,0,,1126510.2020.8.28,,1126510,,,,31,28,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,6.5,14.5,BC,,0,,2020-08-29 00:00:00,,8,,,0,,3.5,0,0,,1126510.2020.8.29,,1126510,,,,22.5,29,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,3,13,BC,,0,,2020-08-30 00:00:00,,8,,,3,,5,0,3,,1126510.2020.8.30,,1126510,,,,23,30,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,8,15.3,BC,,0,,2020-08-31 00:00:00,,8,,,0,,2.7,0,0,,1126510.2020.8.31,,1126510,,,,22.5,31,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,7,18,BC,,0,,2020-09-01 00:00:00,,9,,,0,,0,0,0,,1126510.2020.9.1,,1126510,,,,29,1,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,15.5,20.8,BC,,0,,2020-09-02 00:00:00,,9,,,0,,0,2.8,0,,1126510.2020.9.2,,1126510,,,,26,2,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,6,18.8,BC,,0,,2020-09-03 00:00:00,,9,,,0,,0,0.8,0,,1126510.2020.9.3,,1126510,,,,31.5,3,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,6,19.8,BC,,0,,2020-09-04 00:00:00,,9,,,0,,0,1.8,0,,1126510.2020.9.4,,1126510,,,,33.5,4,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,8,19.8,BC,,0,,2020-09-05 00:00:00,,9,,,0,,0,1.8,0,,1126510.2020.9.5,,1126510,,,,31.5,5,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,7.5,19.3,BC,,0,,2020-09-06 00:00:00,,9,,,0,,0,1.3,0,,1126510.2020.9.6,,1126510,,,,31,6,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,14.5,19.5,BC,,0,,2020-09-07 00:00:00,,9,,,0,,0,1.5,0,,1126510.2020.9.7,,1126510,,,,24.5,7,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,0.5,13.8,BC,,0,,2020-09-08 00:00:00,,9,,,0,,4.2,0,0,,1126510.2020.9.8,,1126510,,,,27,8,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,3,17,BC,,0,,2020-09-09 00:00:00,,9,,,0,,1,0,0,,1126510.2020.9.9,,1126510,,,,31,9,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,4.5,18.8,BC,,0,,2020-09-10 00:00:00,,9,,,0,,0,0.8,0,,1126510.2020.9.10,,1126510,,,,33,10,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,5.5,19.5,BC,,0,,2020-09-11 00:00:00,,9,,,0,,0,1.5,0,,1126510.2020.9.11,,1126510,,,,33.5,11,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,6,18.3,BC,,0,,2020-09-12 00:00:00,,9,,,0,,0,0.3,0,,1126510.2020.9.12,,1126510,,,,30.5,12,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,5,13.8,BC,,0,,2020-09-13 00:00:00,,9,,,0,,4.2,0,0,,1126510.2020.9.13,,1126510,,,,22.5,13,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,7,16.5,BC,,0,,2020-09-14 00:00:00,,9,,,0.8,,1.5,0,0.8,,1126510.2020.9.14,,1126510,,,,26,14,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,9,19.3,BC,,0,,2020-09-15 00:00:00,,9,,,0.8,,0,1.3,0.8,,1126510.2020.9.15,,1126510,,,,29.5,15,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,11.5,19,BC,,0,,2020-09-16 00:00:00,,9,,,0,,0,1,0,,1126510.2020.9.16,,1126510,,,,26.5,16,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,7.5,16.8,BC,,0,,2020-09-17 00:00:00,,9,,,0,,1.2,0,0,,1126510.2020.9.17,,1126510,,,,26,17,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,5.5,15.5,BC,,0,,2020-09-18 00:00:00,,9,,,0.8,,2.5,0,0.8,,1126510.2020.9.18,,1126510,,,,25.5,18,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,11,15,BC,,0,,2020-09-19 00:00:00,,9,,,0,,3,0,0,,1126510.2020.9.19,,1126510,,,,19,19,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,9,15.5,BC,,0,,2020-09-20 00:00:00,,9,,,0,,2.5,0,0,,1126510.2020.9.20,,1126510,,,,22,20,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,0.5,11.3,BC,,0,,2020-09-21 00:00:00,,9,,,0,,6.7,0,0,,1126510.2020.9.21,,1126510,,,,22,21,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,3.5,13,BC,,0,,2020-09-22 00:00:00,,9,,,0,,5,0,0,,1126510.2020.9.22,,1126510,,,,22.5,22,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,8.5,14.3,BC,,0,,2020-09-23 00:00:00,,9,,,10,,3.7,0,10,,1126510.2020.9.23,,1126510,,,,20,23,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,5.5,10.5,BC,,0,,2020-09-24 00:00:00,,9,,,1.4,,7.5,0,1.4,,1126510.2020.9.24,,1126510,,,,15.5,24,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,6,12,BC,,0,,2020-09-25 00:00:00,,9,,,0.8,,6,0,0.8,,1126510.2020.9.25,,1126510,,,,18,25,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,2.5,8.8,BC,,0,,2020-09-26 00:00:00,,9,T,,0,T,9.2,0,0,,1126510.2020.9.26,,1126510,,,,15,26,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,3,11.3,BC,,0,,2020-09-27 00:00:00,,9,,,0,,6.7,0,0,,1126510.2020.9.27,,1126510,,,,19.5,27,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,1.5,13.3,BC,,0,,2020-09-28 00:00:00,,9,,,0,,4.7,0,0,,1126510.2020.9.28,,1126510,,,,25,28,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,3,15.3,BC,,0,,2020-09-29 00:00:00,,9,,,0,,2.7,0,0,,1126510.2020.9.29,,1126510,,,,27.5,29,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,3,13,BC,,0,,2020-09-30 00:00:00,,9,,,0,,5,0,0,,1126510.2020.9.30,,1126510,,,,23,30,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,5.5,12.3,BC,,0,,2020-10-01 00:00:00,,10,,,0,,5.7,0,0,,1126510.2020.10.1,,1126510,,,,19,1,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,3.5,14.5,BC,,0,,2020-10-02 00:00:00,,10,,,0,,3.5,0,0,,1126510.2020.10.2,,1126510,,,,25.5,2,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,3.5,14.8,BC,,0,,2020-10-03 00:00:00,,10,,,0,,3.2,0,0,,1126510.2020.10.3,,1126510,,,,26,3,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,2,12,BC,,0,,2020-10-04 00:00:00,,10,,,0,,6,0,0,,1126510.2020.10.4,,1126510,,,,22,4,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,2,14.8,BC,,0,,2020-10-05 00:00:00,,10,,,0,,3.2,0,0,,1126510.2020.10.5,,1126510,,,,27.5,5,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,6.5,16.3,BC,,0,,2020-10-06 00:00:00,,10,,,0,,1.7,0,0,,1126510.2020.10.6,,1126510,,,,26,6,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,4.5,15.3,BC,,0,,2020-10-07 00:00:00,,10,,,0,,2.7,0,0,,1126510.2020.10.7,,1126510,,,,26,7,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,7.5,13.3,BC,,0,,2020-10-08 00:00:00,,10,,,0,,4.7,0,0,,1126510.2020.10.8,,1126510,,,,19,8,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,8,12.5,BC,,0,,2020-10-09 00:00:00,,10,T,,0,T,5.5,0,0,,1126510.2020.10.9,,1126510,,,,17,9,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,6.5,10.3,BC,,0,,2020-10-10 00:00:00,,10,,,0.4,,7.7,0,0.4,,1126510.2020.10.10,,1126510,,,,14,10,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,2.5,7,BC,,0,,2020-10-11 00:00:00,,10,,,14.6,,11,0,14.6,,1126510.2020.10.11,,1126510,,,,11.5,11,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,2.5,6.8,BC,,0,,2020-10-12 00:00:00,,10,,,9.6,,11.2,0,9.6,,1126510.2020.10.12,,1126510,,,,11,12,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,1,6.5,BC,,0,,2020-10-13 00:00:00,,10,,,1,,11.5,0,1,,1126510.2020.10.13,,1126510,,,,12,13,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,1,6.3,BC,,0,,2020-10-14 00:00:00,,10,,,0.2,,11.7,0,0.2,,1126510.2020.10.14,,1126510,,,,11.5,14,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,-3,3.8,BC,,0,,2020-10-15 00:00:00,,10,,,0,,14.2,0,0,,1126510.2020.10.15,,1126510,,,,10.5,15,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,4,10.3,BC,,0,,2020-10-16 00:00:00,,10,,,1.4,,7.7,0,1.4,,1126510.2020.10.16,,1126510,,,,16.5,16,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,4,5.8,BC,,0,,2020-10-17 00:00:00,,10,,,4.2,,12.2,0,4.2,,1126510.2020.10.17,,1126510,,,,7.5,17,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,1.5,3.5,BC,,0,,2020-10-18 00:00:00,,10,,,0.2,,14.5,0,0.2,,1126510.2020.10.18,,1126510,,,,5.5,18,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,3,7.5,BC,,0,,2020-10-19 00:00:00,,10,,,0.2,,10.5,0,0.2,,1126510.2020.10.19,,1126510,,,,12,19,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,2.5,6.3,BC,,0,,2020-10-20 00:00:00,,10,T,,0,T,11.7,0,0,,1126510.2020.10.20,,1126510,,,,10,20,,2020,PRINCETON A,,0,,,,
-120.5125,49.467777777777776,-2,3,BC,,0,,2020-10-21 00:00:00,,10,,,0,,15,0,0,,1126510.2020.10.21,,1126510,,,,8,21,,2020,PRINCETON A,,0,,,,
